user_id,segment_id,segment_name,total_sessions,conversion_rate,revenue_per_session,days_active
U0676448,1,One-Time Browsers,1,0.0,0.0,1
U0966146,1,One-Time Browsers,1,0.0,0.0,1
U1102697,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0630180,0,One-Time Browsers,2,0.0,0.0,2
U0071373,3,High-Value Loyal Buyers,2,0.5,765.875,1
U0328595,0,One-Time Browsers,1,0.0,0.0,1
U0024460,1,One-Time Browsers,4,0.0,0.0,4
U0198439,1,One-Time Browsers,2,0.0,0.0,2
U0387444,0,One-Time Browsers,1,0.0,0.0,1
U0090473,1,One-Time Browsers,2,0.0,0.0,2
U0332490,0,One-Time Browsers,1,0.0,0.0,1
U0102251,1,One-Time Browsers,2,0.0,0.0,2
U0536881,0,One-Time Browsers,2,0.0,0.0,2
U1174462,1,One-Time Browsers,3,0.0,0.0,3
U0352296,0,One-Time Browsers,1,0.0,0.0,1
U0238365,0,One-Time Browsers,1,0.0,0.0,1
U0902265,0,One-Time Browsers,1,0.0,0.0,1
U0242110,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0503318,1,One-Time Browsers,3,0.0,0.0,3
U0594343,1,One-Time Browsers,1,0.0,0.0,1
U1016803,0,One-Time Browsers,2,0.0,0.0,2
U0681967,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1030245,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0991452,0,One-Time Browsers,1,0.0,0.0,1
U1019529,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0575668,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0267393,0,One-Time Browsers,1,0.0,0.0,1
U0380789,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0524372,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0387568,1,One-Time Browsers,2,0.0,0.0,2
U0826207,1,One-Time Browsers,2,0.0,0.0,2
U0974094,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0579096,0,One-Time Browsers,1,0.0,0.0,1
U0662663,1,One-Time Browsers,1,0.0,0.0,1
U0488248,1,One-Time Browsers,3,0.0,0.0,3
U0737546,1,One-Time Browsers,1,0.0,0.0,1
U0033286,1,One-Time Browsers,3,0.0,0.0,3
U0121733,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U1049074,1,One-Time Browsers,4,0.0,0.0,4
U0072618,1,One-Time Browsers,2,0.0,0.0,2
U1174684,0,One-Time Browsers,1,0.0,0.0,1
U0470434,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0790381,0,One-Time Browsers,1,0.0,0.0,1
U0504670,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0779064,0,One-Time Browsers,1,0.0,0.0,1
U0752739,1,One-Time Browsers,2,0.0,0.0,2
U0495259,0,One-Time Browsers,2,0.0,0.0,2
U0432285,0,One-Time Browsers,1,0.0,0.0,1
U0528510,0,One-Time Browsers,1,0.0,0.0,1
U1068178,0,One-Time Browsers,1,0.0,0.0,1
U0363823,0,One-Time Browsers,1,0.0,0.0,1
U0152824,0,One-Time Browsers,2,0.0,0.0,2
U0743417,0,One-Time Browsers,1,0.0,0.0,1
U0719668,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0421087,1,One-Time Browsers,3,0.0,0.0,3
U1040223,0,One-Time Browsers,1,0.0,0.0,1
U0778715,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0398006,0,One-Time Browsers,1,0.0,0.0,1
U0960444,1,One-Time Browsers,1,0.0,0.0,1
U1075698,0,One-Time Browsers,1,0.0,0.0,1
U0260055,0,One-Time Browsers,1,0.0,0.0,1
U0440954,0,One-Time Browsers,1,0.0,0.0,1
U0729852,1,One-Time Browsers,1,0.0,0.0,1
U0905318,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1030496,1,One-Time Browsers,2,0.0,0.0,2
U0921552,0,One-Time Browsers,2,0.0,0.0,2
U0685886,1,One-Time Browsers,1,0.0,0.0,1
U0315107,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1026330,1,One-Time Browsers,2,0.0,0.0,2
U0000923,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0744397,0,One-Time Browsers,1,0.0,0.0,1
U1173592,0,One-Time Browsers,1,0.0,0.0,1
U0040526,0,One-Time Browsers,1,0.0,0.0,1
U0190865,0,One-Time Browsers,2,0.0,0.0,2
U0039367,0,One-Time Browsers,2,0.0,0.0,2
U1017085,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0968443,0,One-Time Browsers,1,0.0,0.0,1
U1132494,0,One-Time Browsers,2,0.0,0.0,2
U0519661,3,High-Value Loyal Buyers,2,0.5,474.02,2
U0341305,1,One-Time Browsers,3,0.0,0.0,3
U0841681,1,One-Time Browsers,3,0.0,0.0,3
U0611630,1,One-Time Browsers,3,0.3333333333333333,331.69666666666666,3
U0610677,0,One-Time Browsers,1,0.0,0.0,1
U0083065,0,One-Time Browsers,2,0.0,0.0,2
U1071923,0,One-Time Browsers,1,0.0,0.0,1
U0010096,0,One-Time Browsers,2,0.0,0.0,2
U0657739,0,One-Time Browsers,1,0.0,0.0,1
U0916957,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0084098,1,One-Time Browsers,2,0.0,0.0,2
U1023325,0,One-Time Browsers,2,0.0,0.0,2
U0247077,0,One-Time Browsers,1,0.0,0.0,1
U0127301,1,One-Time Browsers,1,0.0,0.0,1
U0680789,1,One-Time Browsers,1,0.0,0.0,1
U0416050,0,One-Time Browsers,1,0.0,0.0,1
U0777542,0,One-Time Browsers,1,0.0,0.0,1
U0404466,1,One-Time Browsers,1,0.0,0.0,1
U0176457,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1083102,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1037989,1,One-Time Browsers,1,0.0,0.0,1
U0808956,1,One-Time Browsers,4,0.0,0.0,4
U0748304,0,One-Time Browsers,1,0.0,0.0,1
U0272733,1,One-Time Browsers,2,0.0,0.0,2
U0875070,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0367327,1,One-Time Browsers,1,0.0,0.0,1
U0657929,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1012904,0,One-Time Browsers,1,0.0,0.0,1
U0822079,1,One-Time Browsers,2,0.0,0.0,2
U0316116,0,One-Time Browsers,1,0.0,0.0,1
U0628725,1,One-Time Browsers,3,0.0,0.0,3
U0186337,0,One-Time Browsers,2,0.0,0.0,2
U1173431,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0338192,1,One-Time Browsers,1,0.0,0.0,1
U0181631,0,One-Time Browsers,1,0.0,0.0,1
U0500557,1,One-Time Browsers,4,0.0,0.0,4
U0778639,1,One-Time Browsers,3,0.0,0.0,3
U0583227,1,One-Time Browsers,4,0.0,0.0,4
U0348979,0,One-Time Browsers,2,0.0,0.0,2
U0837685,1,One-Time Browsers,2,0.0,0.0,2
U0645893,1,One-Time Browsers,2,0.0,0.0,2
U0952541,0,One-Time Browsers,1,0.0,0.0,1
U1170125,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0527913,0,One-Time Browsers,2,0.0,0.0,2
U0109073,0,One-Time Browsers,1,0.0,0.0,1
U0423306,0,One-Time Browsers,2,0.0,0.0,2
U1012542,1,One-Time Browsers,2,0.0,0.0,2
U1111443,0,One-Time Browsers,2,0.0,0.0,2
U0237867,0,One-Time Browsers,1,0.0,0.0,1
U0446664,1,One-Time Browsers,2,0.0,0.0,2
U1009360,0,One-Time Browsers,1,0.0,0.0,1
U1160645,0,One-Time Browsers,1,0.0,0.0,1
U0550437,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0648276,1,One-Time Browsers,2,0.0,0.0,2
U0602140,1,One-Time Browsers,1,0.0,0.0,1
U0442816,0,One-Time Browsers,1,0.0,0.0,1
U1037474,1,One-Time Browsers,1,0.0,0.0,1
U0215779,0,One-Time Browsers,1,0.0,0.0,1
U1078107,1,One-Time Browsers,2,0.0,0.0,2
U0241905,0,One-Time Browsers,2,0.0,0.0,2
U0995847,0,One-Time Browsers,1,0.0,0.0,1
U0587813,1,One-Time Browsers,2,0.0,0.0,2
U0476207,1,One-Time Browsers,1,0.0,0.0,1
U0037840,1,One-Time Browsers,1,0.0,0.0,1
U0911993,0,One-Time Browsers,2,0.0,0.0,2
U0038826,1,One-Time Browsers,1,0.0,0.0,1
U0187487,0,One-Time Browsers,1,0.0,0.0,1
U0054313,1,One-Time Browsers,1,0.0,0.0,1
U1142490,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0250088,0,One-Time Browsers,2,0.0,0.0,2
U0523447,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1033548,1,One-Time Browsers,2,0.0,0.0,2
U0477393,1,One-Time Browsers,1,0.0,0.0,1
U0762895,1,One-Time Browsers,4,0.0,0.0,4
U0569588,1,One-Time Browsers,1,0.0,0.0,1
U0034964,1,One-Time Browsers,2,0.0,0.0,2
U0167819,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1170688,1,One-Time Browsers,2,0.0,0.0,2
U0613190,0,One-Time Browsers,1,0.0,0.0,1
U0123290,1,One-Time Browsers,3,0.0,0.0,3
U1106951,0,One-Time Browsers,1,0.0,0.0,1
U0621223,1,One-Time Browsers,2,0.0,0.0,2
U0290983,1,One-Time Browsers,4,0.0,0.0,4
U0437022,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0218248,0,One-Time Browsers,1,0.0,0.0,1
U0069228,0,One-Time Browsers,1,0.0,0.0,1
U0413164,0,One-Time Browsers,1,0.0,0.0,1
U1123129,1,One-Time Browsers,1,0.0,0.0,1
U0091844,0,One-Time Browsers,1,0.0,0.0,1
U0828291,1,One-Time Browsers,2,0.0,0.0,2
U0206846,1,One-Time Browsers,4,0.0,0.0,4
U0340478,1,One-Time Browsers,3,0.0,0.0,3
U0396474,1,One-Time Browsers,2,0.0,0.0,2
U0489599,0,One-Time Browsers,1,0.0,0.0,1
U0377791,1,One-Time Browsers,2,0.0,0.0,2
U0750422,1,One-Time Browsers,1,0.0,0.0,1
U0371572,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0663277,1,One-Time Browsers,1,0.0,0.0,1
U0306901,1,One-Time Browsers,3,0.0,0.0,3
U0295748,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0267076,0,One-Time Browsers,1,0.0,0.0,1
U0634587,0,One-Time Browsers,1,0.0,0.0,1
U0361084,0,One-Time Browsers,1,0.0,0.0,1
U0693219,0,One-Time Browsers,2,0.0,0.0,2
U0164341,1,One-Time Browsers,4,0.0,0.0,4
U0165790,0,One-Time Browsers,1,0.0,0.0,1
U0319704,1,One-Time Browsers,3,0.0,0.0,3
U1166309,1,One-Time Browsers,3,0.0,0.0,3
U0357136,1,One-Time Browsers,2,0.0,0.0,2
U0781494,1,One-Time Browsers,1,0.0,0.0,1
U0893202,0,One-Time Browsers,2,0.0,0.0,2
U0287553,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0175150,1,One-Time Browsers,2,0.0,0.0,2
U0751836,0,One-Time Browsers,2,0.0,0.0,2
U0705729,0,One-Time Browsers,1,0.0,0.0,1
U0279568,1,One-Time Browsers,2,0.0,0.0,2
U0371203,0,One-Time Browsers,1,0.0,0.0,1
U0705053,0,One-Time Browsers,2,0.0,0.0,2
U0662381,1,One-Time Browsers,4,0.0,0.0,4
U0195274,0,One-Time Browsers,2,0.0,0.0,2
U0731747,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0737665,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0624455,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0067870,1,One-Time Browsers,2,0.0,0.0,2
U0226436,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0513013,1,One-Time Browsers,2,0.0,0.0,2
U0449126,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0863689,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0913692,1,One-Time Browsers,1,0.0,0.0,1
U0105487,0,One-Time Browsers,1,0.0,0.0,1
U0061283,1,One-Time Browsers,3,0.0,0.0,3
U0861801,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0435734,1,One-Time Browsers,1,0.0,0.0,1
U0836819,0,One-Time Browsers,1,0.0,0.0,1
U0144955,0,One-Time Browsers,1,0.0,0.0,1
U0773110,1,One-Time Browsers,1,0.0,0.0,1
U0471672,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0946284,0,One-Time Browsers,1,0.0,0.0,1
U0745339,0,One-Time Browsers,2,0.0,0.0,2
U1038713,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0976098,0,One-Time Browsers,1,0.0,0.0,1
U0285601,0,One-Time Browsers,1,0.0,0.0,1
U1008006,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0669286,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0172868,0,One-Time Browsers,1,0.0,0.0,1
U0935693,0,One-Time Browsers,2,0.0,0.0,2
U0757647,0,One-Time Browsers,1,0.0,0.0,1
U1021932,2,Window Shoppers (Retargetable),7,0.0,0.0,7
U0272241,1,One-Time Browsers,1,0.0,0.0,1
U1197987,1,One-Time Browsers,2,0.0,0.0,2
U0176828,1,One-Time Browsers,1,0.0,0.0,1
U0241416,1,One-Time Browsers,3,0.0,0.0,3
U1114239,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0840290,1,One-Time Browsers,3,0.0,0.0,3
U0181906,0,One-Time Browsers,1,0.0,0.0,1
U1106184,0,One-Time Browsers,2,0.0,0.0,2
U0704331,1,One-Time Browsers,1,0.0,0.0,1
U1185397,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1113337,0,One-Time Browsers,2,0.0,0.0,2
U0791755,1,One-Time Browsers,2,0.0,0.0,2
U0339634,1,One-Time Browsers,1,0.0,0.0,1
U0350087,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0609594,0,One-Time Browsers,1,0.0,0.0,1
U0477811,0,One-Time Browsers,2,0.0,0.0,2
U0897628,1,One-Time Browsers,1,0.0,0.0,1
U0102809,1,One-Time Browsers,2,0.0,0.0,2
U0272384,1,One-Time Browsers,3,0.0,0.0,3
U0949663,0,One-Time Browsers,1,0.0,0.0,1
U0555562,0,One-Time Browsers,1,0.0,0.0,1
U0354841,0,One-Time Browsers,1,0.0,0.0,1
U1035497,1,One-Time Browsers,2,0.0,0.0,2
U1075123,1,One-Time Browsers,1,0.0,0.0,1
U0843206,0,One-Time Browsers,1,0.0,0.0,1
U0972231,0,One-Time Browsers,1,0.0,0.0,1
U0484681,1,One-Time Browsers,3,0.0,0.0,3
U0465335,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1128845,1,One-Time Browsers,1,0.0,0.0,1
U0374113,0,One-Time Browsers,1,0.0,0.0,1
U0439601,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1099240,0,One-Time Browsers,1,0.0,0.0,1
U0847676,1,One-Time Browsers,3,0.0,0.0,3
U0536302,1,One-Time Browsers,1,0.0,0.0,1
U0954899,0,One-Time Browsers,1,0.0,0.0,1
U0123650,0,One-Time Browsers,2,0.0,0.0,2
U0134658,0,One-Time Browsers,1,0.0,0.0,1
U0746721,0,One-Time Browsers,1,0.0,0.0,1
U0449137,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0704684,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0816059,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0855029,0,One-Time Browsers,2,0.0,0.0,2
U0315842,0,One-Time Browsers,1,0.0,0.0,1
U1013787,1,One-Time Browsers,2,0.0,0.0,2
U0144133,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0277636,1,One-Time Browsers,1,0.0,0.0,1
U0264739,0,One-Time Browsers,1,0.0,0.0,1
U0459337,1,One-Time Browsers,1,0.0,0.0,1
U0178951,0,One-Time Browsers,1,0.0,0.0,1
U1063632,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0955502,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0194798,1,One-Time Browsers,2,0.0,0.0,2
U0768177,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0397206,0,One-Time Browsers,1,0.0,0.0,1
U1031508,0,One-Time Browsers,1,0.0,0.0,1
U0290556,1,One-Time Browsers,1,0.0,0.0,1
U0042590,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0922457,1,One-Time Browsers,3,0.0,0.0,3
U1056329,0,One-Time Browsers,2,0.0,0.0,2
U0396920,1,One-Time Browsers,2,0.0,0.0,2
U0589230,0,One-Time Browsers,1,0.0,0.0,1
U0928599,1,One-Time Browsers,4,0.0,0.0,4
U0995659,1,One-Time Browsers,2,0.0,0.0,2
U0096356,0,One-Time Browsers,1,0.0,0.0,1
U0070025,1,One-Time Browsers,2,0.0,0.0,2
U0618770,0,One-Time Browsers,2,0.0,0.0,2
U0251416,3,High-Value Loyal Buyers,2,0.5,641.77,2
U0653489,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0441166,0,One-Time Browsers,1,0.0,0.0,1
U1009581,0,One-Time Browsers,1,0.0,0.0,1
U0541212,0,One-Time Browsers,2,0.0,0.0,2
U1113131,0,One-Time Browsers,2,0.0,0.0,2
U1011407,1,One-Time Browsers,3,0.0,0.0,3
U0586398,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0469404,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0038822,1,One-Time Browsers,1,0.0,0.0,1
U1105569,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0957010,1,One-Time Browsers,2,0.0,0.0,2
U0876633,0,One-Time Browsers,1,0.0,0.0,1
U0745945,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1178634,1,One-Time Browsers,1,0.0,0.0,1
U0367537,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0020181,0,One-Time Browsers,1,0.0,0.0,1
U0376697,1,One-Time Browsers,2,0.0,0.0,2
U0981434,1,One-Time Browsers,3,0.0,0.0,3
U0860171,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U1190674,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0829774,1,One-Time Browsers,1,0.0,0.0,1
U1133664,1,One-Time Browsers,2,0.0,0.0,2
U0461872,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0962745,0,One-Time Browsers,1,0.0,0.0,1
U1000499,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0976461,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0634227,0,One-Time Browsers,1,0.0,0.0,1
U0035750,1,One-Time Browsers,2,0.0,0.0,2
U0480608,1,One-Time Browsers,2,0.0,0.0,2
U0770686,1,One-Time Browsers,1,0.0,0.0,1
U0500686,1,One-Time Browsers,1,0.0,0.0,1
U0959712,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0454977,0,One-Time Browsers,1,0.0,0.0,1
U0364350,0,One-Time Browsers,2,0.0,0.0,2
U0058391,0,One-Time Browsers,1,0.0,0.0,1
U0031091,0,One-Time Browsers,1,0.0,0.0,1
U0585999,1,One-Time Browsers,4,0.0,0.0,4
U0847865,1,One-Time Browsers,2,0.0,0.0,2
U0364186,0,One-Time Browsers,2,0.0,0.0,2
U0429122,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0815666,1,One-Time Browsers,4,0.0,0.0,4
U0599412,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0307690,0,One-Time Browsers,1,0.0,0.0,1
U0356196,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0222713,1,One-Time Browsers,3,0.0,0.0,3
U0255966,1,One-Time Browsers,3,0.0,0.0,3
U0607167,1,One-Time Browsers,1,0.0,0.0,1
U0263318,1,One-Time Browsers,2,0.0,0.0,2
U0769905,1,One-Time Browsers,2,0.0,0.0,2
U0074770,0,One-Time Browsers,1,0.0,0.0,1
U0789323,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0492594,1,One-Time Browsers,2,0.0,0.0,2
U0138022,1,One-Time Browsers,1,0.0,0.0,1
U0272005,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0199856,3,High-Value Loyal Buyers,2,0.5,145.095,2
U0004443,1,One-Time Browsers,1,0.0,0.0,1
U1097974,3,High-Value Loyal Buyers,2,0.5,677.85,2
U0081150,0,One-Time Browsers,1,0.0,0.0,1
U0704619,0,One-Time Browsers,2,0.0,0.0,2
U0243102,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1152506,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0620919,1,One-Time Browsers,1,0.0,0.0,1
U0429020,1,One-Time Browsers,1,0.0,0.0,1
U0876458,0,One-Time Browsers,1,0.0,0.0,1
U1027556,0,One-Time Browsers,1,0.0,0.0,1
U0577443,1,One-Time Browsers,2,0.0,0.0,2
U0587212,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0785929,0,One-Time Browsers,1,0.0,0.0,1
U0684000,1,One-Time Browsers,1,0.0,0.0,1
U0006089,1,One-Time Browsers,4,0.0,0.0,4
U0708136,0,One-Time Browsers,1,0.0,0.0,1
U0184578,0,One-Time Browsers,1,0.0,0.0,1
U0160554,0,One-Time Browsers,2,0.0,0.0,2
U0448264,0,One-Time Browsers,1,0.0,0.0,1
U0091236,0,One-Time Browsers,1,0.0,0.0,1
U1118597,1,One-Time Browsers,3,0.0,0.0,3
U0315139,1,One-Time Browsers,2,0.0,0.0,2
U1103369,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0206756,1,One-Time Browsers,3,0.0,0.0,3
U0876138,1,One-Time Browsers,2,0.0,0.0,2
U0229841,1,One-Time Browsers,2,0.0,0.0,2
U1023579,1,One-Time Browsers,2,0.0,0.0,2
U0416409,1,One-Time Browsers,2,0.0,0.0,2
U0059670,1,One-Time Browsers,2,0.0,0.0,2
U0609656,1,One-Time Browsers,2,0.0,0.0,2
U0735725,0,One-Time Browsers,1,0.0,0.0,1
U0033052,1,One-Time Browsers,2,0.0,0.0,2
U0126462,1,One-Time Browsers,4,0.0,0.0,4
U0509717,1,One-Time Browsers,1,0.0,0.0,1
U0336946,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0246846,1,One-Time Browsers,1,0.0,0.0,1
U0143703,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0971438,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0260571,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0400158,0,One-Time Browsers,1,0.0,0.0,1
U0630479,0,One-Time Browsers,2,0.0,0.0,2
U0490731,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1041917,0,One-Time Browsers,2,0.0,0.0,2
U0697699,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0184450,0,One-Time Browsers,2,0.0,0.0,2
U0181215,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0458385,1,One-Time Browsers,3,0.0,0.0,3
U0918165,1,One-Time Browsers,2,0.0,0.0,2
U0239189,1,One-Time Browsers,1,0.0,0.0,1
U0090176,0,One-Time Browsers,1,0.0,0.0,1
U0106502,0,One-Time Browsers,1,0.0,0.0,1
U0865750,0,One-Time Browsers,1,0.0,0.0,1
U0324334,0,One-Time Browsers,1,0.0,0.0,1
U1137770,0,One-Time Browsers,1,0.0,0.0,1
U0645280,0,One-Time Browsers,2,0.0,0.0,2
U0017411,1,One-Time Browsers,2,0.0,0.0,2
U0159598,1,One-Time Browsers,2,0.0,0.0,2
U0822397,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0221958,0,One-Time Browsers,1,0.0,0.0,1
U0106252,0,One-Time Browsers,2,0.0,0.0,2
U0625142,0,One-Time Browsers,1,0.0,0.0,1
U0933057,0,One-Time Browsers,1,0.0,0.0,1
U0708297,0,One-Time Browsers,1,0.0,0.0,1
U1129830,1,One-Time Browsers,1,0.0,0.0,1
U0343025,1,One-Time Browsers,1,0.0,0.0,1
U0980381,1,One-Time Browsers,3,0.0,0.0,3
U1194562,1,One-Time Browsers,1,0.0,0.0,1
U1167657,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0597867,1,One-Time Browsers,1,0.0,0.0,1
U1119713,0,One-Time Browsers,2,0.0,0.0,2
U0273188,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0992001,2,Window Shoppers (Retargetable),7,0.0,0.0,7
U0339514,0,One-Time Browsers,2,0.0,0.0,2
U0526667,0,One-Time Browsers,2,0.0,0.0,2
U0361998,0,One-Time Browsers,2,0.0,0.0,2
U0424373,0,One-Time Browsers,1,0.0,0.0,1
U0196805,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0943674,1,One-Time Browsers,1,0.0,0.0,1
U0652546,3,High-Value Loyal Buyers,3,0.3333333333333333,599.0966666666667,3
U0916280,1,One-Time Browsers,2,0.0,0.0,2
U0360199,0,One-Time Browsers,1,0.0,0.0,1
U0717029,1,One-Time Browsers,2,0.0,0.0,2
U0681234,0,One-Time Browsers,1,0.0,0.0,1
U0607296,0,One-Time Browsers,1,0.0,0.0,1
U0096401,0,One-Time Browsers,1,0.0,0.0,1
U1177789,2,Window Shoppers (Retargetable),5,0.2,121.16199999999999,5
U0065529,0,One-Time Browsers,2,0.0,0.0,2
U0246636,0,One-Time Browsers,1,0.0,0.0,1
U0919304,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0029108,1,One-Time Browsers,2,0.0,0.0,2
U0106696,1,One-Time Browsers,2,0.0,0.0,2
U0094067,0,One-Time Browsers,1,0.0,0.0,1
U0061492,0,One-Time Browsers,1,0.0,0.0,1
U0463678,0,One-Time Browsers,1,0.0,0.0,1
U0745536,0,One-Time Browsers,1,0.0,0.0,1
U0025820,0,One-Time Browsers,2,0.0,0.0,2
U0126217,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1182328,0,One-Time Browsers,1,0.0,0.0,1
U0733825,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0578004,1,One-Time Browsers,2,0.0,0.0,2
U0524883,0,One-Time Browsers,1,0.0,0.0,1
U0048819,0,One-Time Browsers,1,0.0,0.0,1
U0420574,0,One-Time Browsers,2,0.0,0.0,2
U0585375,1,One-Time Browsers,2,0.0,0.0,2
U0998938,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0266523,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U1076790,0,One-Time Browsers,1,0.0,0.0,1
U1105804,0,One-Time Browsers,2,0.0,0.0,2
U1049394,0,One-Time Browsers,2,0.0,0.0,2
U0990655,0,One-Time Browsers,1,0.0,0.0,1
U1166091,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0383003,0,One-Time Browsers,2,0.0,0.0,2
U0019528,1,One-Time Browsers,1,0.0,0.0,1
U0775930,0,One-Time Browsers,1,0.0,0.0,1
U0036117,1,One-Time Browsers,1,0.0,0.0,1
U0858780,1,One-Time Browsers,2,0.0,0.0,2
U0130709,0,One-Time Browsers,1,0.0,0.0,1
U1132710,1,One-Time Browsers,2,0.0,0.0,2
U0536086,0,One-Time Browsers,1,0.0,0.0,1
U0820859,0,One-Time Browsers,2,0.0,0.0,2
U0965574,0,One-Time Browsers,1,0.0,0.0,1
U0869473,0,One-Time Browsers,1,0.0,0.0,1
U0112687,1,One-Time Browsers,1,0.0,0.0,1
U1109137,1,One-Time Browsers,2,0.0,0.0,2
U0155425,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0131424,0,One-Time Browsers,1,0.0,0.0,1
U0095305,1,One-Time Browsers,3,0.0,0.0,3
U0740237,0,One-Time Browsers,2,0.0,0.0,2
U0341685,0,One-Time Browsers,1,0.0,0.0,1
U0911151,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0732271,0,One-Time Browsers,1,0.0,0.0,1
